RunID,Time,Latitude,Longitude,Elevation,Distance,HeartRate,Cadence,Speed
10031900700,2023-06-28T17:33:32.146000,52.285395,4.50839167,2.438,437.2999877929688,137,89.0,
10031900700,2023-06-28T17:33:33.146000,52.28541167,4.50842333,2.438,439.8999938964844,137,89.0,
10031900700,2023-06-28T17:33:34.146000,52.28543,4.508455,2.591,442.7000122070313,137,89.0,
10031900700,2023-06-28T17:33:35.146000,52.28544333,4.508475,2.591,445.7000122070313,137,89.0,
10031900700,2023-06-28T17:33:36.146000,52.28546333,4.508505,2.743,448.0,137,89.0,
10031900700,2023-06-28T17:33:37.146000,52.28548167,4.50852833,2.743,450.7999877929688,136,89.0,
10031900700,2023-06-28T17:33:38.146000,52.28551667,4.50856667,2.743,453.2999877929688,136,89.0,
10031900700,2023-06-28T17:33:39.146000,52.28553333,4.50859167,2.743,456.8999938964844,136,89.0,
10031900700,2023-06-28T17:33:40.146000,52.285545,4.5086,2.743,459.7000122070313,136,89.0,
10031900700,2023-06-28T17:33:41.146000,52.28556833,4.50862167,2.896,462.0,136,89.0,
10031900700,2023-06-28T17:33:42.146000,52.28558833,4.50863333,2.896,465.1000061035156,136,89.0,
10031900700,2023-06-28T17:33:43.146000,52.285605,4.50864833,2.896,467.6000061035156,136,89.0,
10031900700,2023-06-28T17:33:44.146000,52.285625,4.50866667,2.896,469.7999877929688,136,89.0,
10031900700,2023-06-28T17:33:45.146000,52.28564333,4.50868,2.896,472.6000061035156,137,89.0,
10031900700,2023-06-28T17:33:46.146000,52.285665,4.508705,2.896,474.7000122070313,137,89.0,
10031900700,2023-06-28T17:33:47.146000,52.285695,4.508745,2.896,477.3999938964844,137,89.0,
10031900700,2023-06-28T17:33:48.146000,52.285725,4.50877167,3.048,479.8999938964844,137,89.0,
10031900700,2023-06-28T17:33:49.146000,52.28574667,4.50879167,3.048,483.5,137,90.0,
10031900700,2023-06-28T17:33:50.146000,52.28576833,4.50880833,3.048,487.2999877929688,136,89.0,
